Country,srcYear,srcCalendarDay,ASI Monuments,Number of Tourists,YearCode,Year,DayCode,CalendarDay
India,2022,11-Feb-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220211,2022-02-11
India,2022,11-Feb-2022,Agra Fort,3517,2021,"Financial Year (Apr - Mar), 2021",20220211,2022-02-11
India,2022,11-Feb-2022,Qutub Minar,605,2021,"Financial Year (Apr - Mar), 2021",20220211,2022-02-11
India,2022,12-Feb-2022,Qutub Minar,2328,2021,"Financial Year (Apr - Mar), 2021",20220212,2022-02-12
India,2022,12-Feb-2022,Taj Mahal,20604,2021,"Financial Year (Apr - Mar), 2021",20220212,2022-02-12
India,2022,12-Feb-2022,Red Fort,2406,2021,"Financial Year (Apr - Mar), 2021",20220212,2022-02-12
India,2022,12-Feb-2022,Agra Fort,5570,2021,"Financial Year (Apr - Mar), 2021",20220212,2022-02-12
India,2022,13-Feb-2022,Taj Mahal,19994,2021,"Financial Year (Apr - Mar), 2021",20220213,2022-02-13
India,2022,13-Feb-2022,Agra Fort,5469,2021,"Financial Year (Apr - Mar), 2021",20220213,2022-02-13
India,2022,13-Feb-2022,Qutub Minar,4571,2021,"Financial Year (Apr - Mar), 2021",20220213,2022-02-13
India,2022,13-Feb-2022,Red Fort,3901,2021,"Financial Year (Apr - Mar), 2021",20220213,2022-02-13
India,2022,14-Feb-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220214,2022-02-14
India,2022,14-Feb-2022,Qutub Minar,1162,2021,"Financial Year (Apr - Mar), 2021",20220214,2022-02-14
India,2022,14-Feb-2022,Agra Fort,3858,2021,"Financial Year (Apr - Mar), 2021",20220214,2022-02-14
India,2022,14-Feb-2022,Taj Mahal,12545,2021,"Financial Year (Apr - Mar), 2021",20220214,2022-02-14
India,2022,15-Feb-2022,Taj Mahal,10779,2021,"Financial Year (Apr - Mar), 2021",20220215,2022-02-15
India,2022,15-Feb-2022,Qutub Minar,694,2021,"Financial Year (Apr - Mar), 2021",20220215,2022-02-15
India,2022,15-Feb-2022,Agra Fort,3503,2021,"Financial Year (Apr - Mar), 2021",20220215,2022-02-15
India,2022,15-Feb-2022,Red Fort,1182,2021,"Financial Year (Apr - Mar), 2021",20220215,2022-02-15
India,2022,16-Feb-2022,Taj Mahal,11171,2021,"Financial Year (Apr - Mar), 2021",20220216,2022-02-16
India,2022,16-Feb-2022,Agra Fort,3193,2021,"Financial Year (Apr - Mar), 2021",20220216,2022-02-16
India,2022,16-Feb-2022,Red Fort,1384,2021,"Financial Year (Apr - Mar), 2021",20220216,2022-02-16
India,2022,16-Feb-2022,Qutub Minar,816,2021,"Financial Year (Apr - Mar), 2021",20220216,2022-02-16
India,2022,17-Feb-2022,Agra Fort,3904,2021,"Financial Year (Apr - Mar), 2021",20220217,2022-02-17
India,2022,17-Feb-2022,Taj Mahal,14534,2021,"Financial Year (Apr - Mar), 2021",20220217,2022-02-17
India,2022,17-Feb-2022,Qutub Minar,661,2021,"Financial Year (Apr - Mar), 2021",20220217,2022-02-17
India,2022,17-Feb-2022,Red Fort,1529,2021,"Financial Year (Apr - Mar), 2021",20220217,2022-02-17
India,2022,18-Feb-2022,Red Fort,1638,2021,"Financial Year (Apr - Mar), 2021",20220218,2022-02-18
India,2022,18-Feb-2022,Qutub Minar,925,2021,"Financial Year (Apr - Mar), 2021",20220218,2022-02-18
India,2022,18-Feb-2022,Agra Fort,3677,2021,"Financial Year (Apr - Mar), 2021",20220218,2022-02-18
India,2022,18-Feb-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220218,2022-02-18
India,2022,19-Feb-2022,Taj Mahal,20513,2021,"Financial Year (Apr - Mar), 2021",20220219,2022-02-19
India,2022,19-Feb-2022,Red Fort,3040,2021,"Financial Year (Apr - Mar), 2021",20220219,2022-02-19
India,2022,19-Feb-2022,Qutub Minar,2146,2021,"Financial Year (Apr - Mar), 2021",20220219,2022-02-19
India,2022,19-Feb-2022,Agra Fort,5615,2021,"Financial Year (Apr - Mar), 2021",20220219,2022-02-19
India,2022,20-Feb-2022,Red Fort,4309,2021,"Financial Year (Apr - Mar), 2021",20220220,2022-02-20
India,2022,20-Feb-2022,Taj Mahal,21079,2021,"Financial Year (Apr - Mar), 2021",20220220,2022-02-20
India,2022,20-Feb-2022,Agra Fort,6029,2021,"Financial Year (Apr - Mar), 2021",20220220,2022-02-20
India,2022,20-Feb-2022,Qutub Minar,5442,2021,"Financial Year (Apr - Mar), 2021",20220220,2022-02-20
India,2022,21-Feb-2022,Taj Mahal,13710,2021,"Financial Year (Apr - Mar), 2021",20220221,2022-02-21
India,2022,21-Feb-2022,Qutub Minar,1382,2021,"Financial Year (Apr - Mar), 2021",20220221,2022-02-21
India,2022,21-Feb-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220221,2022-02-21
India,2022,21-Feb-2022,Agra Fort,4051,2021,"Financial Year (Apr - Mar), 2021",20220221,2022-02-21
India,2022,22-Feb-2022,Qutub Minar,1601,2021,"Financial Year (Apr - Mar), 2021",20220222,2022-02-22
India,2022,22-Feb-2022,Taj Mahal,13104,2021,"Financial Year (Apr - Mar), 2021",20220222,2022-02-22
India,2022,22-Feb-2022,Agra Fort,4060,2021,"Financial Year (Apr - Mar), 2021",20220222,2022-02-22
India,2022,22-Feb-2022,Red Fort,1870,2021,"Financial Year (Apr - Mar), 2021",20220222,2022-02-22
India,2022,23-Feb-2022,Agra Fort,3629,2021,"Financial Year (Apr - Mar), 2021",20220223,2022-02-23
India,2022,23-Feb-2022,Red Fort,1441,2021,"Financial Year (Apr - Mar), 2021",20220223,2022-02-23
India,2022,23-Feb-2022,Taj Mahal,11575,2021,"Financial Year (Apr - Mar), 2021",20220223,2022-02-23
India,2022,23-Feb-2022,Qutub Minar,1295,2021,"Financial Year (Apr - Mar), 2021",20220223,2022-02-23
India,2022,24-Feb-2022,Red Fort,1540,2021,"Financial Year (Apr - Mar), 2021",20220224,2022-02-24
India,2022,24-Feb-2022,Qutub Minar,1222,2021,"Financial Year (Apr - Mar), 2021",20220224,2022-02-24
India,2022,24-Feb-2022,Taj Mahal,13488,2021,"Financial Year (Apr - Mar), 2021",20220224,2022-02-24
India,2022,24-Feb-2022,Agra Fort,4210,2021,"Financial Year (Apr - Mar), 2021",20220224,2022-02-24
India,2022,25-Feb-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220225,2022-02-25
India,2022,25-Feb-2022,Red Fort,1710,2021,"Financial Year (Apr - Mar), 2021",20220225,2022-02-25
India,2022,25-Feb-2022,Agra Fort,3729,2021,"Financial Year (Apr - Mar), 2021",20220225,2022-02-25
India,2022,25-Feb-2022,Qutub Minar,1622,2021,"Financial Year (Apr - Mar), 2021",20220225,2022-02-25
India,2022,26-Feb-2022,Red Fort,3118,2021,"Financial Year (Apr - Mar), 2021",20220226,2022-02-26
India,2022,26-Feb-2022,Agra Fort,6417,2021,"Financial Year (Apr - Mar), 2021",20220226,2022-02-26
India,2022,26-Feb-2022,Taj Mahal,21364,2021,"Financial Year (Apr - Mar), 2021",20220226,2022-02-26
India,2022,26-Feb-2022,Qutub Minar,3016,2021,"Financial Year (Apr - Mar), 2021",20220226,2022-02-26
India,2022,27-Feb-2022,Red Fort,4344,2021,"Financial Year (Apr - Mar), 2021",20220227,2022-02-27
India,2022,27-Feb-2022,Qutub Minar,5791,2021,"Financial Year (Apr - Mar), 2021",20220227,2022-02-27
India,2022,27-Feb-2022,Taj Mahal,12851,2021,"Financial Year (Apr - Mar), 2021",20220227,2022-02-27
India,2022,27-Feb-2022,Agra Fort,7712,2021,"Financial Year (Apr - Mar), 2021",20220227,2022-02-27
India,2022,28-Feb-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220228,2022-02-28
India,2022,28-Feb-2022,Agra Fort,6108,2021,"Financial Year (Apr - Mar), 2021",20220228,2022-02-28
India,2022,28-Feb-2022,Taj Mahal,8640,2021,"Financial Year (Apr - Mar), 2021",20220228,2022-02-28
India,2022,28-Feb-2022,Qutub Minar,1518,2021,"Financial Year (Apr - Mar), 2021",20220228,2022-02-28
India,2022,01-Mar-2022,Taj Mahal,1001,2021,"Financial Year (Apr - Mar), 2021",20220301,2022-03-01
India,2022,01-Mar-2022,Red Fort,2126,2021,"Financial Year (Apr - Mar), 2021",20220301,2022-03-01
India,2022,01-Mar-2022,Qutub Minar,2257,2021,"Financial Year (Apr - Mar), 2021",20220301,2022-03-01
India,2022,01-Mar-2022,Agra Fort,4897,2021,"Financial Year (Apr - Mar), 2021",20220301,2022-03-01
India,2022,02-Mar-2022,Agra Fort,4029,2021,"Financial Year (Apr - Mar), 2021",20220302,2022-03-02
India,2022,02-Mar-2022,Taj Mahal,12898,2021,"Financial Year (Apr - Mar), 2021",20220302,2022-03-02
India,2022,02-Mar-2022,Red Fort,1188,2021,"Financial Year (Apr - Mar), 2021",20220302,2022-03-02
India,2022,02-Mar-2022,Qutub Minar,682,2021,"Financial Year (Apr - Mar), 2021",20220302,2022-03-02
India,2022,03-Mar-2022,Red Fort,1305,2021,"Financial Year (Apr - Mar), 2021",20220303,2022-03-03
India,2022,03-Mar-2022,Taj Mahal,13162,2021,"Financial Year (Apr - Mar), 2021",20220303,2022-03-03
India,2022,03-Mar-2022,Agra Fort,3944,2021,"Financial Year (Apr - Mar), 2021",20220303,2022-03-03
India,2022,03-Mar-2022,Qutub Minar,741,2021,"Financial Year (Apr - Mar), 2021",20220303,2022-03-03
India,2022,04-Mar-2022,Agra Fort,4707,2021,"Financial Year (Apr - Mar), 2021",20220304,2022-03-04
India,2022,04-Mar-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220304,2022-03-04
India,2022,04-Mar-2022,Qutub Minar,1230,2021,"Financial Year (Apr - Mar), 2021",20220304,2022-03-04
India,2022,04-Mar-2022,Red Fort,1841,2021,"Financial Year (Apr - Mar), 2021",20220304,2022-03-04
India,2022,05-Mar-2022,Taj Mahal,24448,2021,"Financial Year (Apr - Mar), 2021",20220305,2022-03-05
India,2022,05-Mar-2022,Agra Fort,6367,2021,"Financial Year (Apr - Mar), 2021",20220305,2022-03-05
India,2022,05-Mar-2022,Qutub Minar,2612,2021,"Financial Year (Apr - Mar), 2021",20220305,2022-03-05
India,2022,05-Mar-2022,Red Fort,3572,2021,"Financial Year (Apr - Mar), 2021",20220305,2022-03-05
India,2022,06-Mar-2022,Taj Mahal,23471,2021,"Financial Year (Apr - Mar), 2021",20220306,2022-03-06
India,2022,06-Mar-2022,Qutub Minar,4753,2021,"Financial Year (Apr - Mar), 2021",20220306,2022-03-06
India,2022,06-Mar-2022,Red Fort,4294,2021,"Financial Year (Apr - Mar), 2021",20220306,2022-03-06
India,2022,06-Mar-2022,Agra Fort,6554,2021,"Financial Year (Apr - Mar), 2021",20220306,2022-03-06
India,2022,07-Mar-2022,Agra Fort,4849,2021,"Financial Year (Apr - Mar), 2021",20220307,2022-03-07
India,2022,07-Mar-2022,Qutub Minar,4762,2021,"Financial Year (Apr - Mar), 2021",20220307,2022-03-07
India,2022,07-Mar-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220307,2022-03-07
India,2022,07-Mar-2022,Taj Mahal,14505,2021,"Financial Year (Apr - Mar), 2021",20220307,2022-03-07
India,2022,08-Mar-2022,Agra Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220308,2022-03-08
India,2022,08-Mar-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220308,2022-03-08
India,2022,08-Mar-2022,Qutub Minar,0,2021,"Financial Year (Apr - Mar), 2021",20220308,2022-03-08
India,2022,08-Mar-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220308,2022-03-08
India,2022,09-Mar-2022,Qutub Minar,4233,2021,"Financial Year (Apr - Mar), 2021",20220309,2022-03-09
India,2022,09-Mar-2022,Red Fort,7464,2021,"Financial Year (Apr - Mar), 2021",20220309,2022-03-09
India,2022,09-Mar-2022,Agra Fort,4441,2021,"Financial Year (Apr - Mar), 2021",20220309,2022-03-09
India,2022,09-Mar-2022,Taj Mahal,13970,2021,"Financial Year (Apr - Mar), 2021",20220309,2022-03-09
India,2022,10-Mar-2022,Taj Mahal,13327,2021,"Financial Year (Apr - Mar), 2021",20220310,2022-03-10
India,2022,10-Mar-2022,Agra Fort,4334,2021,"Financial Year (Apr - Mar), 2021",20220310,2022-03-10
India,2022,10-Mar-2022,Qutub Minar,3587,2021,"Financial Year (Apr - Mar), 2021",20220310,2022-03-10
India,2022,10-Mar-2022,Red Fort,6253,2021,"Financial Year (Apr - Mar), 2021",20220310,2022-03-10
India,2022,11-Mar-2022,Red Fort,7966,2021,"Financial Year (Apr - Mar), 2021",20220311,2022-03-11
India,2022,11-Mar-2022,Qutub Minar,4398,2021,"Financial Year (Apr - Mar), 2021",20220311,2022-03-11
India,2022,11-Mar-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220311,2022-03-11
India,2022,11-Mar-2022,Agra Fort,4383,2021,"Financial Year (Apr - Mar), 2021",20220311,2022-03-11
India,2022,12-Mar-2022,Taj Mahal,25031,2021,"Financial Year (Apr - Mar), 2021",20220312,2022-03-12
India,2022,12-Mar-2022,Red Fort,10283,2021,"Financial Year (Apr - Mar), 2021",20220312,2022-03-12
India,2022,12-Mar-2022,Qutub Minar,6751,2021,"Financial Year (Apr - Mar), 2021",20220312,2022-03-12
India,2022,12-Mar-2022,Agra Fort,6599,2021,"Financial Year (Apr - Mar), 2021",20220312,2022-03-12
India,2022,13-Mar-2022,Taj Mahal,25424,2021,"Financial Year (Apr - Mar), 2021",20220313,2022-03-13
India,2022,13-Mar-2022,Agra Fort,7267,2021,"Financial Year (Apr - Mar), 2021",20220313,2022-03-13
India,2022,13-Mar-2022,Red Fort,14663,2021,"Financial Year (Apr - Mar), 2021",20220313,2022-03-13
India,2022,13-Mar-2022,Qutub Minar,9429,2021,"Financial Year (Apr - Mar), 2021",20220313,2022-03-13
India,2022,14-Mar-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220314,2022-03-14
India,2022,14-Mar-2022,Taj Mahal,15141,2021,"Financial Year (Apr - Mar), 2021",20220314,2022-03-14
India,2022,14-Mar-2022,Agra Fort,4780,2021,"Financial Year (Apr - Mar), 2021",20220314,2022-03-14
India,2022,14-Mar-2022,Qutub Minar,4368,2021,"Financial Year (Apr - Mar), 2021",20220314,2022-03-14
India,2022,15-Mar-2022,Red Fort,6236,2021,"Financial Year (Apr - Mar), 2021",20220315,2022-03-15
India,2022,15-Mar-2022,Agra Fort,4677,2021,"Financial Year (Apr - Mar), 2021",20220315,2022-03-15
India,2022,15-Mar-2022,Qutub Minar,3616,2021,"Financial Year (Apr - Mar), 2021",20220315,2022-03-15
India,2022,15-Mar-2022,Taj Mahal,15869,2021,"Financial Year (Apr - Mar), 2021",20220315,2022-03-15
India,2022,16-Mar-2022,Agra Fort,4788,2021,"Financial Year (Apr - Mar), 2021",20220316,2022-03-16
India,2022,16-Mar-2022,Red Fort,5367,2021,"Financial Year (Apr - Mar), 2021",20220316,2022-03-16
India,2022,16-Mar-2022,Qutub Minar,3106,2021,"Financial Year (Apr - Mar), 2021",20220316,2022-03-16
India,2022,16-Mar-2022,Taj Mahal,17090,2021,"Financial Year (Apr - Mar), 2021",20220316,2022-03-16
India,2022,17-Mar-2022,Agra Fort,4690,2021,"Financial Year (Apr - Mar), 2021",20220317,2022-03-17
India,2022,17-Mar-2022,Taj Mahal,19157,2021,"Financial Year (Apr - Mar), 2021",20220317,2022-03-17
India,2022,17-Mar-2022,Red Fort,4561,2021,"Financial Year (Apr - Mar), 2021",20220317,2022-03-17
India,2022,17-Mar-2022,Qutub Minar,3706,2021,"Financial Year (Apr - Mar), 2021",20220317,2022-03-17
India,2022,18-Mar-2022,Red Fort,3356,2021,"Financial Year (Apr - Mar), 2021",20220318,2022-03-18
India,2022,18-Mar-2022,Qutub Minar,2371,2021,"Financial Year (Apr - Mar), 2021",20220318,2022-03-18
India,2022,18-Mar-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220318,2022-03-18
India,2022,18-Mar-2022,Agra Fort,3385,2021,"Financial Year (Apr - Mar), 2021",20220318,2022-03-18
India,2022,19-Mar-2022,Red Fort,14347,2021,"Financial Year (Apr - Mar), 2021",20220319,2022-03-19
India,2022,19-Mar-2022,Agra Fort,8700,2021,"Financial Year (Apr - Mar), 2021",20220319,2022-03-19
India,2022,19-Mar-2022,Taj Mahal,35333,2021,"Financial Year (Apr - Mar), 2021",20220319,2022-03-19
India,2022,19-Mar-2022,Qutub Minar,8274,2021,"Financial Year (Apr - Mar), 2021",20220319,2022-03-19
India,2022,20-Mar-2022,Qutub Minar,9920,2021,"Financial Year (Apr - Mar), 2021",20220320,2022-03-20
India,2022,20-Mar-2022,Taj Mahal,33302,2021,"Financial Year (Apr - Mar), 2021",20220320,2022-03-20
India,2022,20-Mar-2022,Agra Fort,9300,2021,"Financial Year (Apr - Mar), 2021",20220320,2022-03-20
India,2022,20-Mar-2022,Red Fort,14414,2021,"Financial Year (Apr - Mar), 2021",20220320,2022-03-20
India,2022,21-Mar-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220321,2022-03-21
India,2022,21-Mar-2022,Qutub Minar,4534,2021,"Financial Year (Apr - Mar), 2021",20220321,2022-03-21
India,2022,21-Mar-2022,Taj Mahal,20394,2021,"Financial Year (Apr - Mar), 2021",20220321,2022-03-21
India,2022,21-Mar-2022,Agra Fort,6167,2021,"Financial Year (Apr - Mar), 2021",20220321,2022-03-21
India,2022,22-Mar-2022,Qutub Minar,936,2021,"Financial Year (Apr - Mar), 2021",20220322,2022-03-22
India,2022,22-Mar-2022,Agra Fort,5686,2021,"Financial Year (Apr - Mar), 2021",20220322,2022-03-22
India,2022,22-Mar-2022,Taj Mahal,16753,2021,"Financial Year (Apr - Mar), 2021",20220322,2022-03-22
India,2022,22-Mar-2022,Red Fort,1965,2021,"Financial Year (Apr - Mar), 2021",20220322,2022-03-22
India,2022,23-Mar-2022,Agra Fort,5208,2021,"Financial Year (Apr - Mar), 2021",20220323,2022-03-23
India,2022,23-Mar-2022,Taj Mahal,17127,2021,"Financial Year (Apr - Mar), 2021",20220323,2022-03-23
India,2022,23-Mar-2022,Qutub Minar,803,2021,"Financial Year (Apr - Mar), 2021",20220323,2022-03-23
India,2022,23-Mar-2022,Red Fort,1294,2021,"Financial Year (Apr - Mar), 2021",20220323,2022-03-23
India,2022,24-Mar-2022,Qutub Minar,1055,2021,"Financial Year (Apr - Mar), 2021",20220324,2022-03-24
India,2022,24-Mar-2022,Red Fort,1348,2021,"Financial Year (Apr - Mar), 2021",20220324,2022-03-24
India,2022,24-Mar-2022,Taj Mahal,19247,2021,"Financial Year (Apr - Mar), 2021",20220324,2022-03-24
India,2022,24-Mar-2022,Agra Fort,5562,2021,"Financial Year (Apr - Mar), 2021",20220324,2022-03-24
India,2022,25-Mar-2022,Qutub Minar,1398,2021,"Financial Year (Apr - Mar), 2021",20220325,2022-03-25
India,2022,25-Mar-2022,Red Fort,1429,2021,"Financial Year (Apr - Mar), 2021",20220325,2022-03-25
India,2022,25-Mar-2022,Agra Fort,5168,2021,"Financial Year (Apr - Mar), 2021",20220325,2022-03-25
India,2022,25-Mar-2022,Taj Mahal,0,2021,"Financial Year (Apr - Mar), 2021",20220325,2022-03-25
India,2022,26-Mar-2022,Red Fort,2323,2021,"Financial Year (Apr - Mar), 2021",20220326,2022-03-26
India,2022,26-Mar-2022,Qutub Minar,2079,2021,"Financial Year (Apr - Mar), 2021",20220326,2022-03-26
India,2022,26-Mar-2022,Agra Fort,7652,2021,"Financial Year (Apr - Mar), 2021",20220326,2022-03-26
India,2022,26-Mar-2022,Taj Mahal,29078,2021,"Financial Year (Apr - Mar), 2021",20220326,2022-03-26
India,2022,27-Mar-2022,Agra Fort,6865,2021,"Financial Year (Apr - Mar), 2021",20220327,2022-03-27
India,2022,27-Mar-2022,Qutub Minar,4412,2021,"Financial Year (Apr - Mar), 2021",20220327,2022-03-27
India,2022,27-Mar-2022,Red Fort,3463,2021,"Financial Year (Apr - Mar), 2021",20220327,2022-03-27
India,2022,27-Mar-2022,Taj Mahal,25835,2021,"Financial Year (Apr - Mar), 2021",20220327,2022-03-27
India,2022,28-Mar-2022,Qutub Minar,3962,2021,"Financial Year (Apr - Mar), 2021",20220328,2022-03-28
India,2022,28-Mar-2022,Taj Mahal,18372,2021,"Financial Year (Apr - Mar), 2021",20220328,2022-03-28
India,2022,28-Mar-2022,Red Fort,0,2021,"Financial Year (Apr - Mar), 2021",20220328,2022-03-28
India,2022,28-Mar-2022,Agra Fort,5233,2021,"Financial Year (Apr - Mar), 2021",20220328,2022-03-28
India,2022,29-Mar-2022,Agra Fort,4781,2021,"Financial Year (Apr - Mar), 2021",20220329,2022-03-29
India,2022,29-Mar-2022,Red Fort,7638,2021,"Financial Year (Apr - Mar), 2021",20220329,2022-03-29
India,2022,29-Mar-2022,Taj Mahal,16162,2021,"Financial Year (Apr - Mar), 2021",20220329,2022-03-29
India,2022,29-Mar-2022,Qutub Minar,4716,2021,"Financial Year (Apr - Mar), 2021",20220329,2022-03-29
India,2022,30-Mar-2022,Taj Mahal,15354,2021,"Financial Year (Apr - Mar), 2021",20220330,2022-03-30
India,2022,30-Mar-2022,Qutub Minar,2770,2021,"Financial Year (Apr - Mar), 2021",20220330,2022-03-30
India,2022,30-Mar-2022,Red Fort,7357,2021,"Financial Year (Apr - Mar), 2021",20220330,2022-03-30
India,2022,30-Mar-2022,Agra Fort,4448,2021,"Financial Year (Apr - Mar), 2021",20220330,2022-03-30
India,2022,31-Mar-2022,Taj Mahal,15266,2021,"Financial Year (Apr - Mar), 2021",20220331,2022-03-31
India,2022,31-Mar-2022,Qutub Minar,3156,2021,"Financial Year (Apr - Mar), 2021",20220331,2022-03-31
India,2022,31-Mar-2022,Red Fort,6388,2021,"Financial Year (Apr - Mar), 2021",20220331,2022-03-31
India,2022,31-Mar-2022,Agra Fort,4759,2021,"Financial Year (Apr - Mar), 2021",20220331,2022-03-31
India,2022,01-Apr-2022,Taj Mahal,0,2022,"Financial Year (Apr - Mar), 2022",20220401,2022-04-01
India,2022,01-Apr-2022,Red Fort,7632,2022,"Financial Year (Apr - Mar), 2022",20220401,2022-04-01
India,2022,01-Apr-2022,Qutub Minar,3447,2022,"Financial Year (Apr - Mar), 2022",20220401,2022-04-01
India,2022,01-Apr-2022,Agra Fort,3588,2022,"Financial Year (Apr - Mar), 2022",20220401,2022-04-01
India,2022,02-Apr-2022,Agra Fort,4767,2022,"Financial Year (Apr - Mar), 2022",20220402,2022-04-02
India,2022,02-Apr-2022,Red Fort,7975,2022,"Financial Year (Apr - Mar), 2022",20220402,2022-04-02
India,2022,02-Apr-2022,Taj Mahal,17223,2022,"Financial Year (Apr - Mar), 2022",20220402,2022-04-02
India,2022,02-Apr-2022,Qutub Minar,3317,2022,"Financial Year (Apr - Mar), 2022",20220402,2022-04-02
India,2022,03-Apr-2022,Red Fort,11242,2022,"Financial Year (Apr - Mar), 2022",20220403,2022-04-03
India,2022,03-Apr-2022,Taj Mahal,15646,2022,"Financial Year (Apr - Mar), 2022",20220403,2022-04-03
India,2022,03-Apr-2022,Qutub Minar,31800,2022,"Financial Year (Apr - Mar), 2022",20220403,2022-04-03
India,2022,03-Apr-2022,Agra Fort,4248,2022,"Financial Year (Apr - Mar), 2022",20220403,2022-04-03
India,2022,04-Apr-2022,Agra Fort,2325,2022,"Financial Year (Apr - Mar), 2022",20220404,2022-04-04
India,2022,04-Apr-2022,Qutub Minar,2654,2022,"Financial Year (Apr - Mar), 2022",20220404,2022-04-04
India,2022,04-Apr-2022,Red Fort,0,2022,"Financial Year (Apr - Mar), 2022",20220404,2022-04-04
India,2022,04-Apr-2022,Taj Mahal,9253,2022,"Financial Year (Apr - Mar), 2022",20220404,2022-04-04
India,2022,05-Apr-2022,Taj Mahal,8818,2022,"Financial Year (Apr - Mar), 2022",20220405,2022-04-05
India,2022,05-Apr-2022,Agra Fort,2052,2022,"Financial Year (Apr - Mar), 2022",20220405,2022-04-05
India,2022,05-Apr-2022,Qutub Minar,2327,2022,"Financial Year (Apr - Mar), 2022",20220405,2022-04-05
India,2022,05-Apr-2022,Red Fort,5245,2022,"Financial Year (Apr - Mar), 2022",20220405,2022-04-05
India,2022,06-Apr-2022,Red Fort,4468,2022,"Financial Year (Apr - Mar), 2022",20220406,2022-04-06
